Name_File,Name_Evr,Name_Ens,Time,PSNR
area.png,DE_PSO_HHO,MetaheuristicEnsembleAvg,43.81659984588623,30.963004002092035
area.png,DE_PSO_FBIO,MetaheuristicEnsembleAvg,100.52839303016663,29.764028159654696
area.png,DE_PSO_GBO,MetaheuristicEnsembleAvg,91.47163701057434,30.316707035984386
area.png,DE_PSO_IWO,MetaheuristicEnsembleAvg,84.86305618286133,30.01806227300215
area.png,DE_PSO_ABC,MetaheuristicEnsembleAvg,97.02259993553162,30.501307605952825
area.png,DE_PSO_BBO,MetaheuristicEnsembleAvg,76.55854678153992,30.276697623562683
area.png,DE_PSO_CA,MetaheuristicEnsembleAvg,73.67097306251526,30.348988491158885
area.png,DE_PSO_ACO,MetaheuristicEnsembleAvg,96.16597723960876,30.403582583108562
area.png,DE_HHO_FBIO,MetaheuristicEnsembleAvg,132.18666696548462,29.792053094641954
area.png,DE_HHO_GBO,MetaheuristicEnsembleAvg,51.410722970962524,30.688691459234676
area.png,DE_HHO_IWO,MetaheuristicEnsembleAvg,100.0264220237732,30.299133357371257
area.png,DE_HHO_ABC,MetaheuristicEnsembleAvg,119.98912596702576,30.209251898875216
area.png,DE_HHO_BBO,MetaheuristicEnsembleAvg,53.38515090942383,30.89929096254493
area.png,DE_HHO_CA,MetaheuristicEnsembleAvg,45.09013295173645,31.01019585690533
area.png,DE_HHO_ACO,MetaheuristicEnsembleAvg,63.206814765930176,31.353189516383672
area.png,DE_FBIO_GBO,MetaheuristicEnsembleAvg,95.44910907745361,30.03581036575973
area.png,DE_FBIO_IWO,MetaheuristicEnsembleAvg,146.51966404914856,30.03210914909591
area.png,DE_FBIO_ABC,MetaheuristicEnsembleAvg,114.2133412361145,29.53333982613215
area.png,DE_FBIO_BBO,MetaheuristicEnsembleAvg,102.80460715293884,30.037801195935142
area.png,DE_FBIO_CA,MetaheuristicEnsembleAvg,93.99449014663696,29.691431124714125
area.png,DE_FBIO_ACO,MetaheuristicEnsembleAvg,115.33145689964294,29.453910799501127
area.png,DE_GBO_IWO,MetaheuristicEnsembleAvg,87.32513046264648,30.212933608277094
area.png,DE_GBO_ABC,MetaheuristicEnsembleAvg,98.74612498283386,31.10123371575721
area.png,DE_GBO_BBO,MetaheuristicEnsembleAvg,85.00260305404663,30.364954995836623
area.png,DE_GBO_CA,MetaheuristicEnsembleAvg,79.5614697933197,30.865369572119402
area.png,DE_GBO_ACO,MetaheuristicEnsembleAvg,115.34436202049255,30.628767589765282
area.png,DE_IWO_ABC,MetaheuristicEnsembleAvg,110.73566818237305,30.20372383215086
area.png,DE_IWO_BBO,MetaheuristicEnsembleAvg,90.5123336315155,30.50544130875152
area.png,DE_IWO_CA,MetaheuristicEnsembleAvg,81.4237699508667,30.023853000931545
area.png,DE_IWO_ACO,MetaheuristicEnsembleAvg,107.03232002258301,30.28986117438148
area.png,DE_ABC_BBO,MetaheuristicEnsembleAvg,100.59847593307495,30.96080539978988
area.png,DE_ABC_CA,MetaheuristicEnsembleAvg,90.09918904304504,30.72923603062216
area.png,DE_ABC_ACO,MetaheuristicEnsembleAvg,123.5972888469696,31.32097335113623
area.png,DE_BBO_CA,MetaheuristicEnsembleAvg,77.58492588996887,30.5469042954591
area.png,DE_BBO_ACO,MetaheuristicEnsembleAvg,102.78552007675171,30.650701698895347
area.png,DE_CA_ACO,MetaheuristicEnsembleAvg,96.01170015335083,30.659923855445427
area.png,PSO_HHO_FBIO,MetaheuristicEnsembleAvg,135.69970726966858,29.80933393419034
area.png,PSO_HHO_GBO,MetaheuristicEnsembleAvg,48.86693978309631,31.311832888364503
area.png,PSO_HHO_IWO,MetaheuristicEnsembleAvg,105.59467601776123,30.184114230116382
area.png,PSO_HHO_ABC,MetaheuristicEnsembleAvg,123.67934584617615,30.41361075848936
area.png,PSO_HHO_BBO,MetaheuristicEnsembleAvg,56.22655701637268,31.66529620686053
area.png,PSO_HHO_CA,MetaheuristicEnsembleAvg,50.221426010131836,31.45448592238626
area.png,PSO_HHO_ACO,MetaheuristicEnsembleAvg,56.493913888931274,30.645526653182365
area.png,PSO_FBIO_GBO,MetaheuristicEnsembleAvg,100.88375496864319,29.716315618273043
area.png,PSO_FBIO_IWO,MetaheuristicEnsembleAvg,146.871661901474,30.21473240141137
area.png,PSO_FBIO_ABC,MetaheuristicEnsembleAvg,125.26278614997864,29.973925748634503
area.png,PSO_FBIO_BBO,MetaheuristicEnsembleAvg,106.62114095687866,30.078325566257583
area.png,PSO_FBIO_CA,MetaheuristicEnsembleAvg,97.35958123207092,29.900881710338886
area.png,PSO_FBIO_ACO,MetaheuristicEnsembleAvg,120.40242791175842,30.2504566891224
area.png,PSO_GBO_IWO,MetaheuristicEnsembleAvg,90.75481295585632,30.552653423117132
area.png,PSO_GBO_ABC,MetaheuristicEnsembleAvg,102.46645498275757,30.377130453312038
area.png,PSO_GBO_BBO,MetaheuristicEnsembleAvg,96.56183004379272,30.77530086876546
area.png,PSO_GBO_CA,MetaheuristicEnsembleAvg,86.22714972496033,31.116103134207904
area.png,PSO_GBO_ACO,MetaheuristicEnsembleAvg,132.38351607322693,30.157006121317217
area.png,PSO_IWO_ABC,MetaheuristicEnsembleAvg,110.65818810462952,29.954775166621058
area.png,PSO_IWO_BBO,MetaheuristicEnsembleAvg,87.88076210021973,29.97379735066886
area.png,PSO_IWO_CA,MetaheuristicEnsembleAvg,85.7707679271698,30.27222955995958
area.png,PSO_IWO_ACO,MetaheuristicEnsembleAvg,101.15694999694824,30.548064091458258
area.png,PSO_ABC_BBO,MetaheuristicEnsembleAvg,103.8477532863617,30.796368467705054
area.png,PSO_ABC_CA,MetaheuristicEnsembleAvg,91.61373519897461,30.710466873554463
area.png,PSO_ABC_ACO,MetaheuristicEnsembleAvg,127.18550205230713,30.571785918885293
area.png,PSO_BBO_CA,MetaheuristicEnsembleAvg,74.444411277771,29.95794345106759
area.png,PSO_BBO_ACO,MetaheuristicEnsembleAvg,97.21198105812073,30.15745547822455
area.png,PSO_CA_ACO,MetaheuristicEnsembleAvg,92.53959584236145,29.656757953713424
area.png,HHO_FBIO_GBO,MetaheuristicEnsembleAvg,134.28742289543152,29.77572572945602
area.png,HHO_FBIO_IWO,MetaheuristicEnsembleAvg,169.32285571098328,30.12595644759614
area.png,HHO_FBIO_ABC,MetaheuristicEnsembleAvg,159.31720185279846,29.9691767913257
area.png,HHO_FBIO_BBO,MetaheuristicEnsembleAvg,135.06580185890198,30.05401486766582
area.png,HHO_FBIO_CA,MetaheuristicEnsembleAvg,124.66878175735474,30.271768169905574
area.png,HHO_FBIO_ACO,MetaheuristicEnsembleAvg,153.76222109794617,29.70959751788822
area.png,HHO_GBO_IWO,MetaheuristicEnsembleAvg,108.16367983818054,30.26377121103698
area.png,HHO_GBO_ABC,MetaheuristicEnsembleAvg,126.37549376487732,30.847726283128935
area.png,HHO_GBO_BBO,MetaheuristicEnsembleAvg,55.67828416824341,30.984172842104165
